time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-02-02T10:49:48.530Z,-32.7183,-67.1231,172,6.3,mww,,16,1.766,1,us,usc000tkwv,2022-05-03T17:12:21.903Z,"63 km W of Villa General Roca, Argentina",earthquake,7.4,1.8,,,reviewed,us,us
2015-01-17T18:41:42.770Z,-22.237,-63.1461,557.17,5.6,mww,,26,5.347,1.15,us,usc000tgsw,2022-05-03T18:21:55.622Z,"60 km ESE of Yacuiba, Bolivia",earthquake,9,4.9,,,reviewed,us,us
2015-01-10T17:55:02.630Z,-21.6328,-68.5339,108.78,5.5,mww,,30,0.678,1.13,us,usc000teil,2015-04-10T18:56:29.040Z,"99 km NNE of Calama, Chile",earthquake,5.6,3.3,,,reviewed,us,us
2015-01-07T05:07:07.510Z,5.9045,-82.6576,8,6.5,mww,,61,4.318,1.17,us,usc000tcba,2022-05-03T17:09:48.860Z,"236 km S of Punta de Burica, Panama",earthquake,7.3,1.8,,,reviewed,us,us
2014-12-26T23:52:15.160Z,6.5189,-82.3463,10,5.9,mww,,57,3.876,0.9,us,usc000ta5d,2022-05-03T17:08:52.410Z,"173 km SW of Río Grande, Panama",earthquake,7.4,1.8,,,reviewed,us,us
2014-12-08T08:54:52.520Z,7.9401,-82.6865,20,6.6,mww,,43,2.485,1.01,us,usc000t4iq,2022-05-03T17:41:19.266Z,"22 km ESE of Punta de Burica, Panama",earthquake,3.6,1.8,,,reviewed,us,us
2014-12-06T17:21:49.020Z,7.9824,-82.7339,15,6,mww,,37,2.424,0.97,us,usc000t49v,2022-05-03T18:20:56.450Z,"15 km ESE of Punta de Burica, Panama",earthquake,6.8,1.7,,,reviewed,us,us
2014-11-15T00:18:39.880Z,-12.6895,-76.7346,44.92,5.4,mww,,55,0.705,0.69,us,usc000sxg6,2022-05-03T17:06:38.084Z,"11 km WSW of Mala, Peru",earthquake,5.2,3.8,,,reviewed,us,us
2014-11-12T11:16:46.510Z,1.1343,-85.3828,10,5.5,mwb,,86,5.221,0.73,us,usc000swj4,2022-05-03T18:19:55.931Z,"off the coast of Ecuador",earthquake,7.5,1.9,0.054,33,reviewed,us,us
2014-11-10T11:38:59.000Z,-21.631,-68.725,111.3,5.6,mww,,,,1.03,us,usc000svzn,2022-05-03T18:19:45.470Z,"93 km NNE of Calama, Chile",earthquake,6,3.9,,,reviewed,guc,us
2014-11-03T08:23:53.650Z,4.6657,-32.6801,10,5.5,mww,,55,10.908,0.97,us,usc000stlj,2022-05-03T17:05:59.829Z,"central Mid-Atlantic Ridge",earthquake,9.5,1.9,,,reviewed,us,us
2014-10-26T10:45:31.840Z,-10.5571,-74.0836,125,5.7,mww,,46,3.056,1.01,us,usb000sqqu,2022-05-03T17:05:11.682Z,"69 km NNE of Puerto Ocopa, Peru",earthquake,6.8,1.8,,,reviewed,us,us
2014-10-20T19:33:21.830Z,0.6623,-77.8895,10,5.6,mwb,,27,0.702,0.95,us,usb000sp80,2022-05-03T18:19:07.126Z,"7 km NE of El Ángel, Ecuador",earthquake,5.5,1.7,0.054,33,reviewed,us,us
2014-10-07T05:09:10.000Z,-19.653,-69.769,109.2,5.4,mww,,,,1.19,us,usb000sjf7,2015-01-30T17:12:24.719Z,"73 km NNE of Iquique, Chile",earthquake,4.2,3.4,,,reviewed,guc,us
2014-09-28T02:35:22.190Z,-13.8429,-71.6953,10,4.9,mb,,68,4.214,0.95,us,usb000sgt1,2022-05-03T17:02:43.798Z,"11 km E of Colcha, Peru",earthquake,7,1.8,0.059,119,reviewed,us,us
2014-09-24T11:16:15.010Z,-23.8009,-66.6321,224,6.2,mww,,25,2.407,1.19,us,usb000sfj5,2022-05-03T18:18:21.862Z,"56 km NW of San Antonio de los Cobres, Argentina",earthquake,6.9,1.8,,,reviewed,us,us
2014-08-25T14:31:37.280Z,-16.126,-73.1133,62,5.5,mww,,38,3.463,0.69,us,usb000s60y,2022-05-03T18:17:57.152Z,"12 km SSE of Urasqui, Peru",earthquake,7.4,1.7,,,reviewed,us,us
2014-08-24T23:21:45.520Z,-14.598,-73.5714,101,6.8,mww,,18,4.107,0.9,us,usb000s5x1,2022-05-03T18:34:00.276Z,"38 km NW of Aniso, Peru",earthquake,4.7,1.8,,,reviewed,us,us
2014-08-24T20:21:23.550Z,-55.323,-28.5152,10.5,5.5,mb,,29,4.729,0.97,us,usb000s5w9,2022-05-03T16:59:40.471Z,"South Sandwich Islands region",earthquake,8.2,3.4,0.08,54,reviewed,us,us
2014-08-23T22:32:23.320Z,-32.6953,-71.4416,32,6.4,mww,,30,0.454,0.88,us,usb000s5rc,2022-05-03T18:17:54.119Z,"23 km WNW of Hacienda La Calera, Chile",earthquake,4.9,1.7,,,reviewed,us,us
2014-08-23T04:45:32.670Z,-20.1745,-69.0385,100,5.6,mww,,38,0.113,0.64,us,usb000s5lt,2022-05-03T18:17:52.495Z,"116 km E of Iquique, Chile",earthquake,4.7,1.7,,,reviewed,us,us
2014-08-14T00:02:55.000Z,-20.158,-70.023,50.9,5.3,mww,,,,0.7,us,usb000s2i1,2022-05-03T18:17:39.256Z,"14 km ENE of Iquique, Chile",earthquake,,2.4,,,reviewed,guc,us
2014-08-12T19:58:00.130Z,-0.018,-78.3219,11.88,5.1,mb,,43,0.284,1.01,us,usb000s27f,2022-05-03T16:58:59.112Z,"20 km WSW of Cayambe, Ecuador",earthquake,,3.1,0.028,426,reviewed,us,us
2014-08-11T13:32:20.240Z,-41.3326,-84.9562,10,5.5,mww,,138,10.297,0.78,us,usb000s1vq,2022-05-03T16:58:57.804Z,"",earthquake,,1.9,,,reviewed,us,us
2014-07-23T21:39:08.470Z,-20.2267,-68.6776,118.73,5.6,mww,,32,0.455,0.75,us,usb000rwqe,2022-05-03T16:57:10.633Z,"153 km E of Iquique, Chile",earthquake,,3,,,reviewed,us,us
2014-07-14T11:24:36.290Z,-17.858,-73.429,10,5.2,mww,,59,2.979,1,us,usb000rss6,2014-10-10T08:02:19.000Z,"156 km SSW of Camaná, Peru",earthquake,,1.7,,,reviewed,us,us
2014-07-13T20:54:14.560Z,-20.2585,-70.3475,33.12,5.5,mww,,83,0.343,1.14,us,usb000rsnz,2022-05-03T18:17:10.890Z,"21 km WSW of Iquique, Chile",earthquake,,3.3,,,reviewed,us,us
2014-06-20T20:22:27.110Z,-19.8101,-71.0037,12.25,5.8,mww,,44,0.856,0.79,us,usc000rj2s,2022-05-03T16:54:55.128Z,"99 km WNW of Iquique, Chile",earthquake,,2.5,,,reviewed,us,us
2014-06-20T19:53:31.870Z,-19.8027,-70.9223,12.75,5.6,mww,,80,0.78,0.99,us,usc000rj14,2022-05-03T16:54:54.025Z,"92 km WNW of Iquique, Chile",earthquake,,2.6,,,reviewed,us,us
2014-06-19T19:54:04.910Z,-19.841,-70.8701,10.6,5.8,mww,,43,0.744,0.88,us,usb000rh54,2022-05-03T16:54:50.458Z,"85 km WNW of Iquique, Chile",earthquake,,2.4,,,reviewed,us,us
2014-06-19T09:38:36.080Z,-19.9749,-70.9451,11.3,5.7,mww,,82,0.86,1.17,us,usb000rgrw,2022-05-03T16:54:49.231Z,"87 km WNW of Iquique, Chile",earthquake,,2.8,,,reviewed,us,us
2014-06-16T06:39:32.260Z,1.6444,-79.2557,14.97,5.7,mww,,51,4.802,0.98,us,usc000rfye,2022-05-03T16:54:44.312Z,"51 km NW of Pampanal de Bolívar, Ecuador",earthquake,,2.9,,,reviewed,us,us
2014-05-30T15:32:27.000Z,-21.302,-69.999,59.6,5.6,mww,,,,0.99,us,usc000r94c,2022-05-03T16:52:31.621Z,"89 km NNE of Tocopilla, Chile",earthquake,,3.8,,,reviewed,guc,us
2014-05-17T09:11:05.390Z,-19.9874,-70.8968,5.62,5.6,mww,,51,0.825,1.04,us,usb000qsby,2022-05-03T16:51:26.329Z,"",earthquake,,2.7,,,reviewed,us,us
2014-05-16T17:08:32.360Z,-23.4456,-68.5388,104.95,5.5,mww,,24,0.888,0.84,us,usb000qrc9,2022-05-03T16:51:25.571Z,"68 km SSW of San Pedro de Atacama, Chile",earthquake,,3.3,,,reviewed,us,us
2014-05-14T03:38:21.250Z,-22.7239,-66.4407,213.12,5.6,mww,,23,2.284,0.84,us,usb000qlti,2022-05-03T16:51:08.027Z,"76 km W of Abra Pampa, Argentina",earthquake,,4.3,,,reviewed,us,us
2014-05-13T06:35:24.240Z,7.2096,-82.3045,10,6.5,mww,,33,3.121,1.33,us,usb000qk64,2022-05-03T16:51:00.907Z,"110 km SE of Punta de Burica, Panama",earthquake,,1.3,,,reviewed,us,us
2014-04-19T20:54:42.280Z,-20.0283,-70.9196,10,5.8,mww,,80,0.863,0.92,us,usb000prk0,2022-05-03T18:08:08.960Z,"83 km WNW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-04-15T16:21:17.040Z,-20.1473,-70.6938,15.44,5.1,mww,,44,0.766,0.88,us,usb000pld8,2014-07-01T02:38:12.000Z,"57 km W of Iquique, Chile",earthquake,,2.7,,,reviewed,us,us
2014-04-13T12:11:30.080Z,-20.5664,-70.747,13.37,5.5,mww,,82,0.611,1.05,us,usc000pipx,2014-07-01T02:38:05.000Z,"73 km WSW of Iquique, Chile",earthquake,,3,,,reviewed,us,us
2014-04-11T12:00:51.640Z,-20.073,-70.5558,22.3,5,mww,,44,0.624,0.55,us,usc000pfzi,2014-07-01T02:37:57.000Z,"45 km WNW of Iquique, Chile",earthquake,,2.2,,,reviewed,us,us
2014-04-11T00:01:45.210Z,-20.659,-70.6472,13.77,6.2,mww,,44,0.489,0.8,us,usc000pfgr,2022-05-03T16:47:35.523Z,"71 km SW of Iquique, Chile",earthquake,,3.1,,,reviewed,us,us
2014-04-08T10:14:31.580Z,-20.5124,-70.9226,6,5.6,mww,,95,0.783,1.34,us,usc000palw,2022-05-03T16:47:24.959Z,"87 km WSW of Iquique, Chile",earthquake,,1.2,,,reviewed,us,us
2014-04-07T13:43:21.010Z,-20.1273,-70.8513,8,5.7,mww,,29,0.864,0.79,us,usc000p8us,2022-05-03T18:08:02.431Z,"73 km W of Iquique, Chile",earthquake,,1.6,,,reviewed,us,us
2014-04-06T14:06:08.080Z,-20.4072,-71.0127,10,5.2,mww,,80,0.904,0.8,us,usc000p7la,2014-06-11T06:06:11.000Z,"92 km WSW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-04-05T02:22:38.970Z,-32.7997,-71.5803,40.18,5.6,mwb,,65,0.506,0.7,us,usc000p66r,2022-05-03T16:47:21.199Z,"25 km N of Viña del Mar, Chile",earthquake,,3.9,0.059,28,reviewed,us,us
2014-04-04T01:37:50.570Z,-20.6426,-70.654,13.71,6.3,mww,,43,1.153,1.01,us,usc000p4a9,2022-05-03T16:47:06.595Z,"70 km SW of Iquique, Chile",earthquake,,2.6,,,reviewed,us,us
2014-04-03T09:23:22.040Z,-20.5231,-70.7154,19,5.4,mww,,81,1.076,0.99,us,usc000p2l5,2022-05-03T16:47:02.255Z,"68 km WSW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-04-03T05:51:44.500Z,-20.7591,-70.4171,29,5.3,mwr,,81,0.914,1,us,usc000p2dx,2022-05-03T18:08:01.013Z,"66 km SSW of Iquique, Chile",earthquake,,1.7,0.05,38,reviewed,us,us
2014-04-03T05:26:15.700Z,-20.7969,-70.5865,25,6.4,mww,,35,1.056,0.98,us,usc000p2cs,2022-05-03T16:46:40.731Z,"79 km SW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-04-03T03:11:14.470Z,-20.6403,-70.7332,10,5.5,mb,,82,1.185,0.83,us,usc000p28l,2022-05-03T16:46:39.498Z,"77 km SW of Iquique, Chile",earthquake,,1.7,0.035,296,reviewed,us,us
2014-04-03T02:56:05.060Z,-20.7468,-70.531,10,5.5,mb,,82,1.019,0.91,us,usc000p27s,2022-05-03T16:46:38.277Z,"71 km SW of Iquique, Chile",earthquake,,1.8,0.068,87,reviewed,us,us
2014-04-03T02:43:13.110Z,-20.5709,-70.4931,22.4,7.7,mww,,44,1.029,0.82,us,usc000p27i,2022-05-03T16:46:36.849Z,"53 km SW of Iquique, Chile",earthquake,,3.4,,,reviewed,us,us
2014-04-03T01:58:30.530Z,-20.3113,-70.5756,24.07,6.5,mww,,82,0.828,0.62,us,usc000p26f,2022-05-03T16:46:35.649Z,"45 km WSW of Iquique, Chile",earthquake,,2.7,,,reviewed,us,us
2014-04-02T16:13:26.720Z,7.94,-82.34,25,6,mww,,43,2.694,0.95,us,usc000p11f,2022-05-03T18:07:49.361Z,"33 km SSW of Boca Chica, Panama",earthquake,,1.7,,,reviewed,us,us
2014-04-02T04:46:18.770Z,-20.0759,-70.8325,16.53,5.5,mwr,,129,0.82,0.83,us,usc000p08t,2022-05-03T18:07:43.577Z,"72 km WNW of Iquique, Chile",earthquake,,4,0.052,35,reviewed,us,us
2014-04-02T00:33:43.900Z,-20.2757,-70.6454,4.95,5.4,mb,,99,0.835,0.68,us,usc000nzyr,2022-05-03T17:16:49.542Z,"",earthquake,,2.8,0.037,280,reviewed,us,us
2014-04-02T00:24:45.420Z,-19.9147,-70.6776,11.39,5.2,mb,,77,0.61,0.88,us,usc000nzxz,2014-06-11T06:06:00.000Z,"64 km WNW of Iquique, Chile",earthquake,,3.1,0.069,103,reviewed,us,us
2014-04-02T00:06:43.900Z,-19.7029,-70.9445,10,5.6,mb,,96,0.781,0.8,us,usc000nzwg,2022-05-03T16:51:57.047Z,"100 km NW of Iquique, Chile",earthquake,,1.8,0.103,41,reviewed,us,us
2014-04-02T00:04:50.930Z,-19.548,-70.7269,10,5.6,mb,,107,0.571,1.04,us,usb000pmm0,2014-06-11T06:06:00.000Z,"95 km NW of Iquique, Chile",earthquake,,1.7,0.132,31,reviewed,us,us
2014-04-02T00:03:13.710Z,-19.7831,-70.719,20.72,5.7,mb,,52,0.591,0.6,us,usc000nzx8,2022-05-03T16:47:05.014Z,"76 km NW of Iquique, Chile",earthquake,,1.2,0.059,141,reviewed,us,us
2014-04-01T23:59:57.790Z,-19.4928,-70.166,21.61,5.8,mb,,97,0.111,0.74,us,usb000pmkl,2022-05-03T17:16:47.926Z,"79 km N of Iquique, Chile",earthquake,,4.1,0.175,24,reviewed,us,us
2014-04-01T23:57:58.790Z,-19.8927,-70.9455,28.42,6.9,mww,,119,0.828,0.93,us,usc000nzwm,2022-05-03T17:29:29.270Z,"90 km WNW of Iquique, Chile",earthquake,,4.2,,,reviewed,us,us
2014-04-01T23:56:49.750Z,-19.6798,-70.6739,20.08,4.2,ml,,197,0.525,1.07,us,usc000nzx3,2014-05-29T23:32:13.000Z,"80 km NW of Iquique, Chile",earthquake,,8.6,0.148,6,reviewed,us,us
2014-04-01T23:46:47.260Z,-19.6097,-70.7691,25,8.2,mww,,23,0.609,0.66,us,usc000nzvd,2022-05-03T18:09:17.766Z,"93 km NW of Iquique, Chile",earthquake,,1.8,,,reviewed,us,us
2014-03-31T12:53:06.000Z,-19.511,-69.174,114.5,5.6,mww,,,,0.85,us,usc000nxi1,2022-05-03T16:46:55.487Z,"128 km NE of Iquique, Chile",earthquake,,3.5,,,reviewed,guc,us
2014-03-27T23:50:52.190Z,-29.1646,-68.7459,10,5.7,mww,,24,1.717,0.71,us,usc000nu2x,2022-05-03T16:46:54.320Z,"69 km SW of Vinchina, Argentina",earthquake,,1.7,,,reviewed,us,us
2014-03-24T15:45:31.140Z,-19.5932,-70.8207,17.05,5.7,mww,,80,0.657,1.05,us,usc000nn3h,2022-05-03T16:45:58.756Z,"98 km NW of Iquique, Chile",earthquake,,2.6,,,reviewed,us,us
2014-03-24T11:40:43.470Z,-19.8288,-70.8824,15.19,5.6,mww,,80,0.751,0.63,us,usc000nmwm,2022-05-03T16:45:56.446Z,"87 km WNW of Iquique, Chile",earthquake,,2.9,,,reviewed,us,us
2014-03-24T11:26:39.400Z,-19.8239,-70.7651,22,5.7,mww,,82,0.645,0.7,us,usc000nmvq,2022-05-03T16:45:55.243Z,"77 km NW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-03-23T18:20:01.930Z,-19.6899,-70.8538,21,6.3,mww,,82,0.695,0.85,us,usc000nm96,2022-05-03T16:45:53.869Z,"93 km NW of Iquique, Chile",earthquake,,1.8,,,reviewed,us,us
2014-03-22T13:29:58.410Z,-19.7163,-70.9515,17,5.6,mww,,80,0.789,1.43,us,usc000nl19,2022-05-03T16:45:49.979Z,"100 km WNW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-03-22T12:59:59.150Z,-19.7625,-70.874,20,6.2,mww,,82,0.726,0.81,us,usc000nl0m,2022-05-03T16:45:48.640Z,"90 km WNW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-03-18T21:26:45.400Z,-19.9262,-70.7961,3.32,5.8,mww,,80,1.086,1.2,us,usc000ng3t,2022-05-03T16:45:18.273Z,"74 km WNW of Iquique, Chile",earthquake,,2.5,,,reviewed,us,us
2014-03-17T13:24:48.910Z,-53.1677,-32.3157,5.96,5.8,mwb,,24,2.719,0.82,us,usc000ne4m,2022-05-03T16:45:17.134Z,"South Georgia Island region",earthquake,,2.9,0.078,16,reviewed,us,us
2014-03-17T05:11:34.860Z,-20.0168,-70.8837,21,6.4,mww,,24,1.183,1.09,us,usc000ndw9,2022-05-03T16:45:15.965Z,"79 km WNW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-03-16T21:44:09.090Z,-20.0348,-70.6957,10,4.6,mb,,184,1.015,0.76,us,usc000nds6,2014-05-16T21:51:45.000Z,"60 km WNW of Iquique, Chile",earthquake,,1.9,0.245,8,reviewed,us,us
2014-03-16T21:16:29.600Z,-19.9807,-70.7022,20,6.7,mww,,44,1.008,0.83,us,usc000ndnj,2022-05-03T16:45:14.395Z,"63 km WNW of Iquique, Chile",earthquake,,1.2,,,reviewed,us,us
2014-03-15T23:51:32.970Z,-5.5745,-80.9709,29,6.3,mww,,48,2.993,1.22,us,usc000nd0c,2022-05-03T17:15:14.996Z,"16 km W of Sechura, Peru",earthquake,,1.5,,,reviewed,us,us
2014-03-15T14:46:28.000Z,-34.742,-71.784,44.6,5.1,mww,,,,1.07,us,usc000nchd,2022-05-03T16:45:11.938Z,"39 km WSW of Santa Cruz, Chile",earthquake,,4,,,reviewed,guc,us
2014-03-15T08:59:21.860Z,-14.0848,-76.3113,20,6.1,mww,,71,2.147,1.04,us,usc000ncbl,2022-05-03T16:45:09.454Z,"24 km SSW of Paracas, Peru",earthquake,,1.7,,,reviewed,us,us
2014-03-09T20:29:52.590Z,1.6575,-79.3537,6,5.6,mww,,62,1.674,0.84,us,usc000n62j,2022-05-03T16:44:48.540Z,"61 km NW of Valdez, Ecuador",earthquake,,1.1,,,reviewed,us,us
2014-03-04T10:51:15.570Z,-33.6046,-71.957,20,5.7,mww,,41,1.007,0.82,us,usb000n0mp,2022-05-03T16:44:35.738Z,"32 km W of San Antonio, Chile",earthquake,,1.7,,,reviewed,us,us
2014-03-02T17:03:41.700Z,-45.7209,-76.609,10,5.4,mwc,,79,3.352,0.89,us,usb000mzjs,2014-05-13T21:36:50.000Z,"297 km W of Puerto Chacabuco, Chile",earthquake,,1.8,,,reviewed,us,gcmt
2014-02-19T11:10:12.470Z,9.6143,-69.667,10,5.3,mww,,26,1.191,0.8,us,usc000mtb4,2022-05-03T16:42:58.240Z,"23 km SE of El Tocuyo, Venezuela",earthquake,,1.7,,12,reviewed,us,us
2014-02-18T23:35:58.270Z,-14.1648,-75.5997,57.04,5.9,mww,,18,2.479,0.65,us,usc000mt6q,2022-05-03T16:42:57.067Z,"10 km ESE of Pampa de Tate, Peru",earthquake,,1.8,,,reviewed,us,us
2014-02-17T09:41:36.170Z,6.5373,-71.6995,42.86,5.4,mww,,24,1.496,1.02,us,usc000mry2,2022-05-03T16:42:30.462Z,"9 km NNE of Tame, Colombia",earthquake,,4,,,reviewed,us,us
2014-02-12T11:43:10.000Z,-22.354,-68.813,99.9,5.6,mww,,,,1.33,us,usc000mnzc,2022-05-03T16:42:07.112Z,"16 km NE of Calama, Chile",earthquake,,3,,,reviewed,guc,us
2014-02-07T20:37:10.940Z,6.6913,-72.9584,159.12,5.2,mwb,,23,2.281,0.94,us,usc000mkir,2018-10-26T09:20:38.613Z,"6 km E of Aratoca, Colombia",earthquake,,3.2,0.08,15,reviewed,us,us
2014-01-29T10:01:50.730Z,-18.5087,-69.3735,120.03,5.6,mww,,26,0.653,1.13,us,usc000mcsn,2022-05-03T16:39:37.751Z,"97 km E of Arica, Chile",earthquake,,3.2,,,reviewed,us,us
2014-01-27T16:42:37.590Z,-19.2592,-63.9189,600.21,5.6,mwb,,28,4.234,0.85,us,usb000m8x1,2022-05-03T16:40:59.968Z,"40 km E of Padilla, Bolivia",earthquake,,3.9,0.098,10,reviewed,us,us
2014-01-26T05:10:27.220Z,-3.8506,-80.8578,11,5.3,mwb,,26,4.081,0.99,us,usb000m8ad,2022-05-03T16:39:09.000Z,"25 km WNW of Cañaveral, Peru",earthquake,,1.6,0.071,19,reviewed,us,us
2014-01-08T04:22:10.180Z,-20.7495,-70.633,20,5.7,mww,,36,1.345,0.73,us,usc000lykc,2022-05-03T16:37:26.498Z,"77 km SW of Iquique, Chile",earthquake,,1.7,,,reviewed,us,us
2014-01-07T03:43:23.000Z,-20.989,-69.729,97.3,5.3,mww,,,,1.6,us,usc000ly19,2015-01-29T22:38:15.709Z,"96 km SSE of Iquique, Chile",earthquake,,4,,,reviewed,guc,us
2014-01-05T03:36:40.590Z,4.557,-76.644,53.91,5.5,mwb,,21,2.332,0.65,us,usc000lx2l,2022-05-03T16:37:20.492Z,"10 km S of Sipí, Colombia",earthquake,,3.8,0.059,28,reviewed,us,us
2014-01-04T00:11:48.000Z,-20.687,-70.795,26.1,5.7,mww,,,,0.98,us,usc000lwmk,2022-05-03T16:37:17.978Z,"85 km SW of Iquique, Chile",earthquake,,3.2,,,reviewed,guc,us
2013-12-17T12:30:00.000Z,-25.509,-70.521,71.5,5.5,mww,,,,1.4,us,usc000lm19,2022-05-03T16:36:14.504Z,"11 km SSW of Taltal, Chile",earthquake,,3.1,,,reviewed,guc,us
2013-12-04T05:39:33.000Z,-24.578,-69.295,72.4,5.2,mww,,,,1.05,us,usb000lb20,2014-02-15T01:41:31.196Z,"151 km NE of Taltal, Chile",earthquake,,3.9,,,reviewed,guc,us
2013-11-25T20:06:55.620Z,-12.5993,-76.2025,76.57,5.5,mwb,,64,0.872,0.73,us,usb000l6bt,2022-05-03T16:34:37.232Z,"12 km SE of Omas, Peru",earthquake,,3.4,0.066,,reviewed,us,us
2013-11-25T07:21:18.420Z,-53.8708,-53.9107,14.83,6,mwc,,58,3.346,0.76,us,usb000l633,2022-05-03T16:34:29.690Z,"South Atlantic Ocean",earthquake,,3.1,,,reviewed,us,gcmt
2013-11-25T06:27:33.300Z,-53.9451,-55.0033,11.78,7,mww,,31,2.935,1.08,us,usb000l5zn,2022-05-03T17:16:09.123Z,"Falkland Islands region",earthquake,,2.4,,,reviewed,us,us
2013-11-25T06:27:08.970Z,-54.0272,-54.9796,10.01,5.6,mb,,32,3.007,0.75,us,usb000l5zb,2022-05-03T16:38:36.641Z,"South Atlantic Ocean",earthquake,,2.3,0.052,,reviewed,us,us
2013-11-15T06:19:12.780Z,-32.6627,-67.4793,22.26,4.9,mwr,,24,1.235,0.81,us,usb000kyrl,2022-05-03T16:33:01.822Z,"96 km W of Villa General Roca, Argentina",earthquake,,3.2,0.068,,reviewed,us,us
2013-10-31T23:03:59.720Z,-30.2921,-71.5215,27,6.6,mww,,31,0.636,1.28,us,usb000kqnc,2022-05-03T17:54:31.457Z,"41 km SSW of Coquimbo, Chile",earthquake,,1.7,,,reviewed,us,us
2013-10-30T02:51:47.000Z,-35.314,-73.395,41.5,6.2,mww,,,,1.68,us,usc000kr9k,2022-05-03T16:30:47.303Z,"89 km W of Constitución, Chile",earthquake,,3.9,,,reviewed,guc,us
2013-10-30T02:29:12.000Z,-35.439,-73.193,39.2,5.8,mww,,,,1.26,us,usc000kr9e,2022-05-03T17:53:11.892Z,"71 km W of Constitución, Chile",earthquake,,4.4,,,reviewed,guc,us
2013-09-25T16:42:43.170Z,-15.8385,-74.5112,40,7.1,mww,,17,4.446,0.9,us,usb000jzma,2022-05-03T17:46:51.255Z,"16 km WSW of Atiquipa, Peru",earthquake,,1.8,,,reviewed,us,us
2013-08-23T08:34:06.920Z,-22.2741,-68.5927,111,5.8,mww,,35,0.447,1.13,us,usb000jaf4,2022-05-03T17:38:43.129Z,"39 km ENE of Calama, Chile",earthquake,,1.8,,,reviewed,us,us
2013-08-19T19:39:45.770Z,-21.4513,-68.5181,115.82,5.3,mwb,,43,0.991,0.93,us,usb000j6m6,2013-10-19T03:15:10.165Z,"118 km NNE of Calama, Chile",earthquake,,3.4,0.083,,reviewed,us,us
2013-08-13T15:43:15.200Z,5.7732,-78.1999,12,6.7,mww,,22,3.741,0.84,us,usb000j275,2022-05-03T17:38:30.962Z,"101 km WSW of Bahía Solano, Colombia",earthquake,,1.7,,,reviewed,us,us
2013-08-12T09:49:32.360Z,-5.3962,-81.9268,10,6.2,mww,,26,3.913,1.27,us,usb000j10u,2022-05-03T17:38:29.249Z,"96 km WSW of Paita, Peru",earthquake,,1.7,,,reviewed,us,us
2013-08-12T05:18:59.240Z,10.4577,-86.9354,22.31,5.5,mwc,,49,1.957,0.92,us,usb000j0zb,2015-01-30T02:36:04.893Z,"141 km W of Sardinal, Costa Rica",earthquake,,3.6,,,reviewed,us,us_gcmt
2013-07-17T02:37:43.180Z,-15.657,-71.74,7,6,mww,506,37,,1.19,us,usb000ifva,2022-05-03T16:23:41.139Z,"3 km ESE of Maca, Peru",earthquake,,,,,reviewed,us,us
2013-07-10T14:32:12.900Z,-19.302,-69.248,110,5.6,mwb,549,30,,0.89,us,usb000ib4l,2022-05-03T16:23:01.678Z,"138 km NE of Iquique, Chile",earthquake,,,,,reviewed,us,us
2013-07-02T20:04:55.790Z,-23.851,-66.516,198.9,5.6,mww,464,34,,0.73,us,usb000i576,2022-05-03T16:22:46.135Z,"45 km NNW of San Antonio de los Cobres, Argentina",earthquake,,3.8,,,reviewed,us,us
2013-06-19T21:29:11.500Z,-32.658,-70.039,104.3,5.3,mwb,100,18,,0.78,us,usc000hvkg,2015-01-28T20:07:45.479Z,"55 km ENE of Los Andes, Chile",earthquake,,4,,,reviewed,us,us
2013-06-08T12:25:08.560Z,-22.588,-66.691,215,5.6,mww,332,25,,0.67,us,usc000hj3r,2022-05-03T16:22:01.202Z,"103 km W of Abra Pampa, Argentina",earthquake,,,,,reviewed,us,us
2013-05-27T09:41:14.560Z,9.416,-82.638,9.2,5.7,mww,89,35,,0.85,us,usb000h700,2022-05-03T16:20:39.747Z,"8 km SSW of Guabito, Panama",earthquake,,3.6,,,reviewed,us,us
2013-05-21T23:02:45.130Z,-13.787,-72.263,92,5.8,mww,546,53.4,,0.93,us,usb000h1g2,2022-05-03T16:19:35.609Z,"17 km S of Chinchaypujio, Peru",earthquake,,,,,reviewed,us,us
2013-05-20T09:49:04.470Z,-44.866,-80.746,10,6.4,mww,180,73,,1.15,us,usb000gzlm,2022-05-03T16:19:01.849Z,"Off the coast of Aisen, Chile",earthquake,,,,,reviewed,us,us
2013-05-14T23:39:15.000Z,-15.69,-73.33,105,5.5,mww,453,81.3,,,us,usc000gx0q,2014-11-07T01:50:48.364Z,"25 km SE of Cahuacho, Peru",earthquake,,,,,reviewed,lim,us
